id,file,name,lineno,end_lineno,length,complexity,doc_present,cfd_tags,parameters
01604f7e6aeb7901,C:\Users\Elite\Documents\commands\Colab\_12.py,current,775,775,1,2,False,,self
6f316cc812db3181,C:\Users\Elite\Documents\commands\Colab\_12.py,consume,776,779,4,4,False,,self|type
ca9c5f979e57f5c9,C:\Users\Elite\Documents\commands\Colab\_12.py,parse,780,784,5,2,False,,self
b18f59308d7b2794,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_statement,785,802,18,11,False,,self
6a0ee4ca173ec191,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_expression,804,824,21,16,False,,self
5fa4c96f06e93f76,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,828,828,1,1,False,,self
f8e8545160ae80a9,C:\Users\Elite\Documents\commands\Colab\_12.py,interpret,829,830,2,3,False,,self|ast
844533620db3a3f4,C:\Users\Elite\Documents\commands\Colab\_12.py,execute,831,837,7,7,False,,self|node
d00bc3aae2dbbd12,C:\Users\Elite\Documents\commands\Colab\_12.py,evaluate,838,856,19,20,False,,self|node
33ccca7a0316f3fb,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,868,868,1,1,False,,self|tokens
963d82a964d46e55,C:\Users\Elite\Documents\commands\Colab\_12.py,current,869,869,1,2,False,,self
48ddda5e7aa0ad78,C:\Users\Elite\Documents\commands\Colab\_12.py,consume,870,873,4,4,False,,self|type
cd5b6177a7f740c0,C:\Users\Elite\Documents\commands\Colab\_12.py,parse,874,878,5,2,False,,self
57892a744e97d600,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_statement,879,894,16,8,False,,self
64bf95512ca6f2dc,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_expression,896,911,16,12,False,,self
f044405ea87a3fe0,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,916,916,1,1,False,,self
61600571c8d5252d,C:\Users\Elite\Documents\commands\Colab\_12.py,interpret,917,918,2,3,False,,self|ast
e743fbeb4527faa4,C:\Users\Elite\Documents\commands\Colab\_12.py,execute,919,925,7,7,False,,self|node
4820f853f274c57d,C:\Users\Elite\Documents\commands\Colab\_12.py,evaluate,926,942,17,20,False,,self|node
9974db09336fdfa3,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,954,954,1,1,False,,self
2c1d6ad5171f6fc0,C:\Users\Elite\Documents\commands\Colab\_12.py,interpret,955,956,2,3,False,,self|ast
f05960762f3e96e5,C:\Users\Elite\Documents\commands\Colab\_12.py,execute,957,963,7,7,False,,self|node
9413d3db5644ae79,C:\Users\Elite\Documents\commands\Colab\_12.py,evaluate,964,1004,41,50,False,,self|node
7f2577b8bcfe44b2,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,1362,1364,3,4,False,,self|value
423b54742230699b,C:\Users\Elite\Documents\commands\Colab\_12.py,get_value,1365,1365,1,1,False,,self
2b8dd509e2ca540b,C:\Users\Elite\Documents\commands\Colab\_12.py,__str__,1366,1369,4,2,False,,self
7f7d9a524bef8f00,C:\Users\Elite\Documents\commands\Colab\_12.py,__repr__,1370,1370,1,1,False,,self
d9cbfbb85d7752c0,C:\Users\Elite\Documents\commands\Colab\_12.py,__add__,1371,1373,3,3,False,,self|other
7d2bdb8f4ac81832,C:\Users\Elite\Documents\commands\Colab\_12.py,__sub__,1374,1376,3,3,False,,self|other
ad11b9275cec477f,C:\Users\Elite\Documents\commands\Colab\_12.py,__mul__,1377,1379,3,3,False,,self|other
f76530de8a9a1920,C:\Users\Elite\Documents\commands\Colab\_12.py,__truediv__,1380,1382,3,3,False,,self|other
9d023910849bc78e,C:\Users\Elite\Documents\commands\Colab\_12.py,__eq__,1383,1383,1,2,False,,self|other
48a815db75cf03dc,C:\Users\Elite\Documents\commands\Colab\_12.py,__lt__,1384,1384,1,3,False,,self|other
beb9536bf05ef79c,C:\Users\Elite\Documents\commands\Colab\_12.py,__le__,1385,1385,1,3,False,,self|other
9e0087b3007cb426,C:\Users\Elite\Documents\commands\Colab\_12.py,__gt__,1386,1386,1,3,False,,self|other
3c26b48b3893313e,C:\Users\Elite\Documents\commands\Colab\_12.py,__ge__,1387,1387,1,3,False,,self|other
71a379ebcaa38245,C:\Users\Elite\Documents\commands\Colab\_12.py,__ne__,1388,1388,1,3,False,,self|other
4dbf8904a338a47f,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,1421,1421,1,1,False,,self|tokens
abb4b03ecfe7d631,C:\Users\Elite\Documents\commands\Colab\_12.py,current,1422,1422,1,2,False,,self
e1b9990bffae559b,C:\Users\Elite\Documents\commands\Colab\_12.py,consume,1423,1426,4,4,False,,self|type
971758a5aae9efa2,C:\Users\Elite\Documents\commands\Colab\_12.py,parse,1427,1431,5,2,False,,self
c5344a7c0dd60a39,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_statement,1432,1447,16,8,False,,self
7dff5ade755a9226,C:\Users\Elite\Documents\commands\Colab\_12.py,parse_expression,1449,1463,15,11,False,,self
cfe0d89db2f21157,C:\Users\Elite\Documents\commands\Colab\_12.py,__init__,1467,1467,1,1,False,,self
66736dcd45425c91,C:\Users\Elite\Documents\commands\Colab\_12.py,interpret,1468,1469,2,3,False,,self|ast
3a2f92aa36d775aa,C:\Users\Elite\Documents\commands\Colab\_12.py,execute,1470,1476,7,7,False,,self|node
4e68c2d9e69939a6,C:\Users\Elite\Documents\commands\Colab\_12.py,evaluate,1477,1510,34,40,False,,self|node
b891fb9c83747966,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,21,27,7,9,False,,number|tolerance
7dd7aeee1f29aea5,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,29,38,10,8,False,,number
165c5e1b83591ccb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,40,40,1,1,False,,n1|n2
9a2423ff9b837280,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,41,41,1,1,False,,n1|n2
cc8236653677e46a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,42,42,1,1,False,,n1|n2
2041083eaf822b50,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,43,45,3,2,False,,n1|n2
1ffdf4c359acbe47,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,100,160,61,19,False,,code
ee7153e0ab168f9b,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,525,531,7,9,False,,number|tolerance
2a2d82e2fa0ede5f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,533,542,10,8,False,,number
162fdc3713f0f758,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,544,544,1,1,False,,n1|n2
53a6eebe47acb76f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,545,545,1,1,False,,n1|n2
3d4a94d155fe9387,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,546,546,1,1,False,,n1|n2
6a68084273594723,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,547,549,3,2,False,,n1|n2
5b0aef82883568bb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,604,664,61,19,False,,code
d888224de07853de,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,1484,1490,7,9,False,,number|tolerance
7f7cf824912b0f40,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,1492,1501,10,8,False,,number
3a84a06d963bf20c,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,1503,1503,1,1,False,,n1|n2
ae7c26c54c977ef4,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,1504,1504,1,1,False,,n1|n2
7acfbf4d89fed46e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,1505,1505,1,1,False,,n1|n2
f57b5d393ebed269,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,1506,1508,3,2,False,,n1|n2
66f0ef60ee63620d,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,1563,1623,61,19,False,,code
1b5fc6d20e5a19b6,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,1979,1985,7,9,False,,number|tolerance
6d4029fe80ae6b1c,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,1987,1996,10,8,False,,number
8d320eb62fc40a84,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,1998,1998,1,1,False,,n1|n2
70432a4ceedd1339,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,1999,1999,1,1,False,,n1|n2
fdf33e81ba39c38a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,2000,2000,1,1,False,,n1|n2
d03402c908f361a4,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,2001,2003,3,2,False,,n1|n2
599f2238c535ba81,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,2064,2117,54,19,False,,code
d807e76a2d29f047,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,2593,2601,9,9,False,,number|scale_ranges|tolerance
802ed2741d8259c7,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,2603,2615,13,9,False,,number|scale_ranges
ae4cd0bb18298570,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity_numbers,2617,2617,1,1,False,,n1|n2|cl
d625268e40640a5a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,subtract_finity_numbers,2618,2618,1,1,False,,n1|n2|cl
2b8f933a64530fa8,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,multiply_finity_numbers,2619,2619,1,1,False,,n1|n2|cl
45dd0ad1508863c6,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,divide_finity_numbers,2620,2624,5,2,False,,n1|n2|cl
3fd8aaa649c2ef0b,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,2681,2706,26,7,False,,code
2786590839670a36,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,2816,2822,7,9,False,,number|tolerance
a5ddaa5095ed52a6,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,2824,2833,10,8,False,,number
f349ad7a65983fbb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,2835,2835,1,1,False,,n1|n2
703c73472ab2b60e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,2836,2836,1,1,False,,n1|n2
1d3450d48e768fc8,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,2837,2837,1,1,False,,n1|n2
faee91e8e3637aba,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,2838,2840,3,2,False,,n1|n2
13bb5e7b38a64055,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,2869,2889,21,6,False,,code
cedcb291fca62228,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,3187,3193,7,9,False,,number|tolerance
3b0b4f94f0b5dfe9,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,3195,3204,10,8,False,,number
99b831fe66adc90f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,3206,3206,1,1,False,,n1|n2
8005576a3a688e25,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,3207,3207,1,1,False,,n1|n2
02d00f7719eb05c2,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,3208,3208,1,1,False,,n1|n2
a0d0cb9d824dc856,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,3209,3211,3,2,False,,n1|n2
fba470470d9896d2,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,3272,3325,54,19,False,,code
b5d9d367cc4c14a7,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,3819,3825,7,9,False,,number|tolerance
fd2dd36d80dd4361,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,3827,3836,10,8,False,,number
5642716af328c954,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,3838,3838,1,1,False,,n1|n2
18840843dd043ff0,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,3839,3839,1,1,False,,n1|n2
8cf6f9638ef82327,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,3840,3840,1,1,False,,n1|n2
e2e99f3af4c49dd5,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,3841,3843,3,2,False,,n1|n2
2be4eb8ccfe101bc,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,3898,3957,60,19,False,,code
62eb63d496303025,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,4494,4500,7,9,False,,number|tolerance
a6a650e7a15c53a5,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,4502,4511,10,8,False,,number
05ba14bf61ea2ddb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,4513,4513,1,1,False,,n1|n2
7787aeafebd8890e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,4514,4514,1,1,False,,n1|n2
7f39494da27261db,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,4515,4515,1,1,False,,n1|n2
fe5bf67be2148363,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,4516,4518,3,2,False,,n1|n2
477060b57e03320f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,4573,4632,60,19,False,,code
92ec85c95f609381,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,5312,5318,7,9,False,,number|tolerance
3b725a3028841ad7,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,5320,5329,10,8,False,,number
69c36b7bd1c1bfff,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,5331,5331,1,1,False,,n1|n2
cb19a70123ceb33e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,5332,5332,1,1,False,,n1|n2
f4c835a9c7c672d8,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,5333,5333,1,1,False,,n1|n2
2bf312ff85af046f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,5334,5336,3,2,False,,n1|n2
3e8dd2027d3607ab,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,5391,5450,60,19,False,,code
760a3f761939383e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,6031,6037,7,9,False,,number|tolerance
8cebe1f28218d119,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,6039,6048,10,8,False,,number
be29c4673036f91a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,6050,6050,1,1,False,,n1|n2
0316bf8abe5ab3e6,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,6051,6051,1,1,False,,n1|n2
67bc22447b7c3e86,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,6052,6052,1,1,False,,n1|n2
839c7375e7d6bccd,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,6053,6055,3,2,False,,n1|n2
91444d1ad419ec4b,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,6113,6168,56,8,False,,code
2c8d7c6532318606,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,6754,6810,57,8,False,,code
b10077f2c595faa3,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,6823,6829,7,9,False,,number|tolerance
fb3db08bac7c632d,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,6831,6840,10,8,False,,number
5091b52d99e09f5a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,6842,6842,1,1,False,,n1|n2
3066c6ee4b2560eb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,6843,6843,1,1,False,,n1|n2
61bf39b7c2e8e463,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,6844,6844,1,1,False,,n1|n2
14766dbc4c91fefa,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,6845,6847,3,2,False,,n1|n2
9039308068623c3c,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,6906,6959,54,19,False,,code
c1beaa03e2a51850,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,7501,7507,7,9,False,,number|tolerance
4cedbf21fbf2661a,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,7509,7518,10,8,False,,number
2c755875c9c04473,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,7520,7520,1,1,False,,n1|n2
d7bfb1c06939bb10,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,7521,7521,1,1,False,,n1|n2
65ba4ebcb47607f1,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,7522,7522,1,1,False,,n1|n2
45b238a279f32f23,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,7523,7525,3,2,False,,n1|n2
bd0bf4700f91082b,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,7586,7639,54,19,False,,code
52b0000d795af26c,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,8249,8278,30,6,False,,code
f56f8c799a55ff71,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,8292,8319,28,6,False,,code
c4538b101c511678,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,8884,8890,7,9,False,,number|tolerance
ad89ea56f90a9888,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,8892,8901,10,8,False,,number
60135005091de1eb,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,8903,8903,1,1,False,,n1|n2
1c91f4cee5c33c7f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,8904,8904,1,1,False,,n1|n2
423b528310347aa5,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,8905,8905,1,1,False,,n1|n2
1af6025567d964bd,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,8906,8908,3,2,False,,n1|n2
c7bffe4b4a16b357,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,8941,8967,27,6,False,,code
e580f2aec0059e6c,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,9234,9263,30,6,False,,code
37a24335692c96ca,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,9664,9670,7,9,False,,number|tolerance
8b101bc9e2d756ef,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,9672,9681,10,8,False,,number
5df592d11bc0fa1f,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,9683,9683,1,1,False,,n1|n2
7030d0106260f319,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,sub_finity,9684,9684,1,1,False,,n1|n2
16fe73ec754edbc3,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,mul_finity,9685,9685,1,1,False,,n1|n2
118dc5d6a2974334,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,div_finity,9686,9688,3,2,False,,n1|n2
e28d41e6f5d5262e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,tokenize,9749,9802,54,19,False,,code
919d299ab6c04474,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,get_scale,10382,10388,7,9,False,,number|tolerance
fe8b977eadbdfd3e,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,generate_name_and_abbreviation,10390,10399,10,8,False,,number
33e76783316e6c24,C:\Users\Elite\Documents\commands\Colab\cpdail\cpsail_finitude_14 (1).py,add_finity,10401,10401,1,1,False,,n1|n2
